airport,terminal,date,hour,us_avg_wait,us_max_wait,non_us_avg_wait,non_us_max_wait,all_avg_wait,all_max_wait,all_n_0_15,all_n_16_30,all_n_31_45,all_n_46_60,all_n_61_90,all_n_91_120,all_n_120_plus,all_excluded,all_total,all_flights,all_booths
ORD,Terminal 5,2021-05-10,1800 - 1900,4,9,4,9,4,9,256,0,0,0,0,0,0,2,258,2,16
ORD,Terminal 5,2021-05-10,1900 - 2000,4,13,5,11,4,13,149,0,0,0,0,0,0,5,154,1,17
ORD,Terminal 5,2021-05-10,2000 - 2100,0,3,0,5,0,5,103,0,0,0,0,0,0,4,107,1,16
ORD,Terminal 5,2021-05-10,2200 - 2300,19,35,19,35,19,35,108,127,50,0,0,0,0,10,295,2,12
ORD,Terminal 5,2021-05-10,2300 - 0000,12,21,14,19,12,21,66,29,0,0,0,0,0,2,97,1,9
ORD,Terminal 5,2021-05-11,0100 - 0200,6,14,6,13,6,14,104,0,0,0,0,0,0,2,106,1,11
ORD,Terminal 5,2021-05-11,0400 - 0500,23,56,30,56,27,56,23,21,27,13,0,0,0,3,87,1,2
ORD,Terminal 5,2021-05-11,0500 - 0600,32,50,39,51,36,51,4,23,67,19,0,0,0,4,117,1,8
ORD,Terminal 5,2021-05-11,0700 - 0800,50,112,69,111,59,112,0,45,23,30,57,34,0,6,195,1,8
ORD,Terminal 5,2021-05-11,0800 - 0900,27,83,59,83,36,83,22,49,61,12,29,0,0,9,182,1,7
ORD,Terminal 5,2021-05-11,0900 - 1000,8,20,12,22,11,22,37,21,0,0,0,0,0,3,61,1,7
ORD,Terminal 5,2021-05-11,1100 - 1200,18,45,19,43,19,45,71,72,30,0,0,0,0,6,179,3,14
ORD,Terminal 5,2021-05-11,1200 - 1300,45,76,43,75,44,76,52,102,60,207,110,0,0,16,547,5,16
ORD,Terminal 5,2021-05-11,1300 - 1400,19,38,23,39,21,39,48,77,43,0,0,0,0,4,172,2,14
ORD,Terminal 5,2021-05-11,1400 - 1500,37,97,40,106,38,106,121,131,87,53,117,14,0,17,540,5,16
ORD,Terminal 5,2021-05-11,1500 - 1600,37,61,43,61,38,61,43,36,34,148,3,0,0,13,277,4,15
ORD,Terminal 5,2021-05-11,1700 - 1800,31,63,25,63,29,63,214,245,119,216,16,0,0,29,839,6,14
ORD,Terminal 5,2021-05-11,1800 - 1900,8,24,7,22,8,24,379,63,0,0,0,0,0,10,452,3,11
ORD,Terminal 5,2021-05-11,2200 - 2300,8,24,11,26,9,26,209,46,0,0,0,0,0,6,261,2,13
ORD,Terminal 5,2021-05-12,0000 - 0100,7,16,7,18,7,18,134,5,0,0,0,0,0,8,147,1,13
ORD,Terminal 5,2021-05-12,0500 - 0600,7,19,6,19,7,19,64,9,0,0,0,0,0,2,75,1,8
ORD,Terminal 5,2021-05-12,0600 - 0700,33,82,39,87,35,87,49,28,40,20,33,0,0,5,175,2,10
ORD,Terminal 5,2021-05-12,0900 - 1000,11,40,19,40,17,40,68,39,32,0,0,0,0,6,145,2,8
ORD,Terminal 5,2021-05-12,1100 - 1200,6,18,6,18,6,18,178,14,0,0,0,0,0,3,195,4,10
ORD,Terminal 5,2021-05-12,1300 - 1400,8,31,13,30,10,31,233,94,2,0,0,0,0,13,342,5,21
ORD,Terminal 5,2021-05-12,1400 - 1500,34,76,36,82,34,82,154,65,81,74,111,0,0,19,504,4,20
ORD,Terminal 5,2021-05-12,1500 - 1600,50,83,58,83,53,83,43,22,16,85,167,0,0,13,346,5,20
ORD,Terminal 5,2021-05-12,1600 - 1700,28,62,33,62,29,62,163,209,140,171,7,0,0,22,712,4,17
ORD,Terminal 5,2021-05-12,1700 - 1800,21,36,23,36,21,36,16,113,20,0,0,0,0,3,152,3,14
ORD,Terminal 5,2021-05-12,1800 - 1900,9,24,12,25,11,25,187,64,0,0,0,0,0,4,255,2,12
ORD,Terminal 5,2021-05-12,2000 - 2100,4,15,4,13,4,15,225,0,0,0,0,0,0,4,229,2,16
ORD,Terminal 5,2021-05-12,2200 - 2300,28,68,31,69,30,69,76,110,162,52,11,0,0,15,426,3,12
ORD,Terminal 5,2021-05-12,2300 - 0000,29,62,27,67,28,67,75,86,67,50,9,0,0,12,299,2,11
ORD,Terminal 5,2021-05-13,0600 - 0700,22,42,27,42,24,42,39,105,70,0,0,0,0,7,221,1,10
ORD,Terminal 5,2021-05-13,0800 - 0900,8,19,11,19,9,19,90,14,0,0,0,0,0,3,107,1,17
ORD,Terminal 5,2021-05-13,0900 - 1000,4,11,8,19,7,19,28,1,0,0,0,0,0,1,30,1,12
ORD,Terminal 5,2021-05-13,1100 - 1200,5,18,5,18,5,18,149,12,0,0,0,0,0,6,167,2,15
ORD,Terminal 5,2021-05-13,1200 - 1300,9,23,13,35,10,35,267,80,4,0,0,0,0,11,362,4,17
ORD,Terminal 5,2021-05-13,1300 - 1400,3,10,3,9,3,10,105,0,0,0,0,0,0,4,109,2,20
ORD,Terminal 5,2021-05-13,1400 - 1500,11,27,11,25,11,27,339,84,0,0,0,0,0,18,441,4,21
ORD,Terminal 5,2021-05-13,1500 - 1600,22,58,27,59,24,59,132,88,100,46,0,0,0,11,377,4,14
ORD,Terminal 5,2021-05-13,1600 - 1700,11,21,13,21,11,21,232,91,0,0,0,0,0,5,328,2,11
ORD,Terminal 5,2021-05-13,1700 - 1800,24,46,22,46,23,46,142,223,182,4,0,0,0,13,564,5,14
ORD,Terminal 5,2021-05-13,1800 - 1900,6,14,8,14,6,14,171,0,0,0,0,0,0,4,175,1,13
ORD,Terminal 5,2021-05-13,1900 - 2000,9,26,14,28,12,28,88,60,0,0,0,0,0,3,151,2,11
ORD,Terminal 5,2021-05-13,2200 - 2300,29,54,29,56,29,56,46,110,126,37,0,0,0,10,329,2,11
ORD,Terminal 5,2021-05-13,2300 - 0000,24,45,25,48,25,48,43,258,97,4,0,0,0,10,412,3,10
ORD,Terminal 5,2021-05-14,0100 - 0200,21,61,22,63,21,63,99,13,20,25,8,0,0,10,175,1,10
ORD,Terminal 5,2021-05-14,0500 - 0600,11,30,15,30,12,30,85,65,0,0,0,0,0,3,153,2,10
ORD,Terminal 5,2021-05-14,0600 - 0700,29,62,41,78,34,78,36,29,39,31,22,0,0,5,162,1,6
ORD,Terminal 5,2021-05-14,0700 - 0800,22,40,30,46,26,46,24,57,41,4,0,0,0,4,130,1,9
ORD,Terminal 5,2021-05-14,0900 - 1000,9,26,12,31,11,31,81,33,1,0,0,0,0,4,119,2,8
ORD,Terminal 5,2021-05-14,1100 - 1200,7,25,11,24,8,25,159,35,0,0,0,0,0,6,200,2,11
ORD,Terminal 5,2021-05-14,1200 - 1300,7,24,10,24,8,24,187,40,0,0,0,0,0,4,231,3,10
ORD,Terminal 5,2021-05-14,1300 - 1400,5,19,4,13,5,19,95,11,0,0,0,0,0,1,107,3,13
ORD,Terminal 5,2021-05-14,1400 - 1500,22,106,33,106,26,106,386,238,89,60,108,17,0,30,928,7,15
ORD,Terminal 5,2021-05-14,1500 - 1600,46,74,58,74,50,74,28,17,16,79,102,0,0,8,250,5,12
ORD,Terminal 5,2021-05-14,1600 - 1700,9,21,11,21,9,21,311,42,0,0,0,0,0,9,362,2,10
ORD,Terminal 5,2021-05-14,1700 - 1800,14,46,19,45,16,46,236,146,72,1,0,0,0,23,478,5,11
ORD,Terminal 5,2021-05-14,1800 - 1900,17,31,18,31,17,31,202,283,6,0,0,0,0,10,501,3,11
ORD,Terminal 5,2021-05-14,1900 - 2000,12,25,12,25,12,25,175,80,0,0,0,0,0,5,260,2,10
ORD,Terminal 5,2021-05-14,2200 - 2300,19,50,22,50,21,50,112,111,62,17,0,0,0,5,307,2,10
ORD,Terminal 5,2021-05-14,2300 - 0000,39,55,38,55,39,55,3,35,70,64,0,0,0,5,177,1,9
ORD,Terminal 5,2021-05-15,0100 - 0200,9,20,9,20,9,20,108,19,0,0,0,0,0,6,133,1,10
ORD,Terminal 5,2021-05-15,0500 - 0600,9,23,14,24,12,24,64,38,0,0,0,0,0,4,106,1,8
ORD,Terminal 5,2021-05-15,0600 - 0700,5,30,16,32,10,32,155,59,7,0,0,0,0,7,228,1,7
ORD,Terminal 5,2021-05-15,0900 - 1000,21,29,23,30,22,30,4,45,0,0,0,0,0,2,51,1,4
ORD,Terminal 5,2021-05-15,1100 - 1200,13,32,13,29,13,32,36,26,3,0,0,0,0,3,68,2,7
ORD,Terminal 5,2021-05-15,1200 - 1300,29,53,30,50,29,53,152,222,403,70,0,0,0,29,876,6,15
ORD,Terminal 5,2021-05-15,1300 - 1400,5,23,6,23,6,23,174,2,0,0,0,0,0,5,181,4,11
ORD,Terminal 5,2021-05-15,1400 - 1500,35,84,32,85,34,85,233,161,87,114,169,0,0,29,793,6,15
ORD,Terminal 5,2021-05-15,1500 - 1600,37,64,48,64,38,64,59,28,106,132,14,0,0,11,350,3,14
ORD,Terminal 5,2021-05-15,1600 - 1700,6,20,6,15,6,20,271,15,0,0,0,0,0,8,294,2,12
ORD,Terminal 5,2021-05-15,1700 - 1800,14,34,14,34,14,34,372,204,57,0,0,0,0,17,650,5,14
ORD,Terminal 5,2021-05-15,1800 - 1900,12,28,9,26,11,28,331,120,0,0,0,0,0,15,466,4,11
ORD,Terminal 5,2021-05-15,1900 - 2000,9,26,14,27,11,27,373,135,0,0,0,0,0,9,517,4,12
ORD,Terminal 5,2021-05-15,2000 - 2100,12,26,12,19,12,26,107,30,0,0,0,0,0,4,141,1,10
ORD,Terminal 5,2021-05-15,2200 - 2300,24,54,23,54,24,54,108,93,79,29,0,0,0,11,320,2,11
ORD,Terminal 5,2021-05-15,2300 - 0000,34,53,35,51,35,53,3,69,195,13,0,0,0,8,288,2,11
ORD,Terminal 5,2021-05-16,0500 - 0600,24,41,29,41,26,41,14,82,39,0,0,0,0,2,137,2,11
ORD,Terminal 5,2021-05-16,0700 - 0800,22,74,27,74,25,74,109,169,122,8,4,0,0,12,424,2,8
ORD,Terminal 5,2021-05-16,0900 - 1000,4,10,8,20,8,20,94,14,0,0,0,0,0,3,111,2,7
ORD,Terminal 5,2021-05-16,1100 - 1200,6,21,8,21,7,21,211,17,0,0,0,0,0,8,236,3,11
ORD,Terminal 5,2021-05-16,1200 - 1300,17,42,22,44,19,44,205,200,120,0,0,0,0,17,542,5,17
ORD,Terminal 5,2021-05-16,1300 - 1400,5,16,5,16,5,16,338,5,0,0,0,0,0,10,353,5,15
ORD,Terminal 5,2021-05-16,1400 - 1500,8,24,7,24,8,24,371,24,0,0,0,0,0,15,410,3,15
ORD,Terminal 5,2021-05-16,1500 - 1600,24,69,25,68,24,69,248,233,232,53,11,0,0,29,806,7,17
ORD,Terminal 5,2021-05-16,1600 - 1700,12,25,12,24,12,25,236,109,0,0,0,0,0,8,353,2,16
ORD,Terminal 5,2021-05-16,1700 - 1800,13,41,17,41,14,41,470,246,51,0,0,0,0,16,783,6,16
ORD,Terminal 5,2021-05-16,1800 - 1900,5,14,5,9,5,14,331,0,0,0,0,0,0,9,340,2,15
ORD,Terminal 5,2021-05-16,1900 - 2000,9,17,10,18,9,18,250,27,0,0,0,0,0,6,283,2,16
ORD,Terminal 5,2021-05-16,2200 - 2300,13,42,14,37,13,42,418,160,66,0,0,0,0,18,662,4,15
